observed,astoro,observed_5s,observed_10s,observed_15s,observed_20s,observed_25s,observed_30s,observed_35s,observed_40s,observed_45s,observed_50s,observed_55s,observed_60s,observed+318T,observed+317T,observed+315T,observed+319T,observed+802G,observed+804G,observed+803G,observed+806G
4802.84,4709.52,4800.84,4798.63,4796.43,4793.81,4791.07,4787.95,4784.6,4780.85,4776.85,4772.53,4768.08,4763.35,45.6,-7.76,31.57,45.01,-54.01,4474.1,4797.34,4451.27
4804.78,4709.54,4802.84,4800.84,4798.63,4796.43,4793.81,4791.07,4787.95,4784.6,4780.85,4776.85,4772.53,4768.08,45.39,-7.87,31.46,44.99,-55.25,4474.9,4797.41,4452.05
4806.8,4709.56,4804.78,4802.84,4800.84,4798.63,4796.43,4793.81,4791.07,4787.95,4784.6,4780.85,4776.85,4772.53,45.18,-7.97,31.36,44.97,-56.01,4475.71,4797.51,4452.85
4808.54,4709.58,4806.8,4804.78,4802.84,4800.84,4798.63,4796.43,4793.81,4791.07,4787.95,4784.6,4780.85,4776.85,44.97,-8.06,31.27,44.97,-55.75,4476.49,4797.9,4453.83
4810.62,4709.61,4808.54,4806.8,4804.78,4802.84,4800.84,4798.63,4796.43,4793.81,4791.07,4787.95,4784.6,4780.85,44.76,-8.14,31.17,44.97,-54.6,4477.14,4798.04,4454.77
4812.47,4709.63,4810.62,4808.54,4806.8,4804.78,4802.84,4800.84,4798.63,4796.43,4793.81,4791.07,4787.95,4784.6,44.57,-8.21,31.07,44.99,-52.93,4477.86,4798.72,4455.64
4814.52,4709.65,4812.47,4810.62,4808.54,4806.8,4804.78,4802.84,4800.84,4798.63,4796.43,4793.81,4791.07,4787.95,44.4,-8.26,30.98,45.01,-50.09,4478.47,4799.15,4456.58
4816.53,4709.67,4814.52,4812.47,4810.62,4808.54,4806.8,4804.78,4802.84,4800.84,4798.63,4796.43,4793.81,4791.07,44.25,-8.31,30.89,45.04,-47.02,4479.08,4799.97,4457.56
4818.6,4709.7,4816.53,4814.52,4812.47,4810.62,4808.54,4806.8,4804.78,4802.84,4800.84,4798.63,4796.43,4793.81,44.13,-8.35,30.81,45.07,-43.03,4479.62,4800.85,4458.55
4820.57,4709.72,4818.6,4816.53,4814.52,4812.47,4810.62,4808.54,4806.8,4804.78,4802.84,4800.84,4798.63,4796.43,44.03,-8.4,30.73,45.09,-38.55,4480.08,4801.95,4459.34
4822.63,4709.74,4820.57,4818.6,4816.53,4814.52,4812.47,4810.62,4808.54,4806.8,4804.78,4802.84,4800.84,4798.63,43.95,-8.44,30.65,45.1,-33.92,4480.38,4803.08,4460.22
4824.62,4709.76,4822.63,4820.57,4818.6,4816.53,4814.52,4812.47,4810.62,4808.54,4806.8,4804.78,4802.84,4800.84,43.89,-8.48,30.56,45.1,-28.71,4480.65,4804.46,4460.98
4826.54,4709.79,4824.62,4822.63,4820.57,4818.6,4816.53,4814.52,4812.47,4810.62,4808.54,4806.8,4804.78,4802.84,43.84,-8.54,30.48,45.1,-23.42,4480.74,4805.72,4461.88
4828.51,4709.81,4826.54,4824.62,4822.63,4820.57,4818.6,4816.53,4814.52,4812.47,4810.62,4808.54,4806.8,4804.78,43.82,-8.6,30.41,45.09,-18.01,4480.65,4807.15,4462.36
4830.27,4709.83,4828.51,4826.54,4824.62,4822.63,4820.57,4818.6,4816.53,4814.52,4812.47,4810.62,4808.54,4806.8,43.8,-8.67,30.34,45.07,-12.41,4480.47,4808.33,4463.12
4832.03,4709.85,4830.27,4828.51,4826.54,4824.62,4822.63,4820.57,4818.6,4816.53,4814.52,4812.47,4810.62,4808.54,43.8,-8.75,30.27,45.03,-7.13,4479.9,4809.49,4463.87
4833.58,4709.88,4832.03,4830.27,4828.51,4826.54,4824.62,4822.63,4820.57,4818.6,4816.53,4814.52,4812.47,4810.62,43.8,-8.85,30.21,45.0,-1.69,4479.18,4810.39,4464.27
4835.03,4709.9,4833.58,4832.03,4830.27,4828.51,4826.54,4824.62,4822.63,4820.57,4818.6,4816.53,4814.52,4812.47,43.82,-8.95,30.16,44.96,3.44,4478.23,4811.01,4464.9
4836.42,4709.92,4835.03,4833.58,4832.03,4830.27,4828.51,4826.54,4824.62,4822.63,4820.57,4818.6,4816.53,4814.52,43.84,-9.05,30.1,44.92,8.27,4477.14,4811.33,4465.2
4837.39,4709.95,4836.42,4835.03,4833.58,4832.03,4830.27,4828.51,4826.54,4824.62,4822.63,4820.57,4818.6,4816.53,43.86,-9.17,30.05,44.88,13.22,4475.76,4811.14,4465.59
4838.45,4709.97,4837.39,4836.42,4835.03,4833.58,4832.03,4830.27,4828.51,4826.54,4824.62,4822.63,4820.57,4818.6,43.89,-9.3,30.0,44.83,17.57,4474.21,4810.75,4465.8
4839.11,4709.99,4838.45,4837.39,4836.42,4835.03,4833.58,4832.03,4830.27,4828.51,4826.54,4824.62,4822.63,4820.57,43.91,-9.42,29.95,44.78,21.69,4472.34,4809.82,4465.84
4839.97,4710.01,4839.11,4838.45,4837.39,4836.42,4835.03,4833.58,4832.03,4830.27,4828.51,4826.54,4824.62,4822.63,43.92,-9.54,29.9,44.73,25.4,4470.37,4808.72,4465.85
4840.46,4710.04,4839.97,4839.11,4838.45,4837.39,4836.42,4835.03,4833.58,4832.03,4830.27,4828.51,4826.54,4824.62,43.93,-9.67,29.84,44.66,28.63,4468.09,4807.19,4465.85
4841.14,4710.06,4840.46,4839.97,4839.11,4838.45,4837.39,4836.42,4835.03,4833.58,4832.03,4830.27,4828.51,4826.54,43.92,-9.79,29.78,44.59,31.61,4465.82,4805.42,4465.57
4841.94,4710.08,4841.14,4840.46,4839.97,4839.11,4838.45,4837.39,4836.42,4835.03,4833.58,4832.03,4830.27,4828.51,43.9,-9.92,29.73,44.49,33.9,4463.22,4803.64,4465.1
4842.78,4710.1,4841.94,4841.14,4840.46,4839.97,4839.11,4838.45,4837.39,4836.42,4835.03,4833.58,4832.03,4830.27,43.85,-10.04,29.68,44.39,35.91,4460.61,4801.66,4464.68
4843.98,4710.13,4842.78,4841.94,4841.14,4840.46,4839.97,4839.11,4838.45,4837.39,4836.42,4835.03,4833.58,4832.03,43.78,-10.17,29.61,44.28,37.5,4457.85,4799.57,4464.03
4845.4,4710.15,4843.98,4842.78,4841.94,4841.14,4840.46,4839.97,4839.11,4838.45,4837.39,4836.42,4835.03,4833.58,43.68,-10.3,29.52,44.16,38.45,4455.0,4797.82,4463.23
4847.33,4710.17,4845.4,4843.98,4842.78,4841.94,4841.14,4840.46,4839.97,4839.11,4838.45,4837.39,4836.42,4835.03,43.57,-10.43,29.43,44.04,39.32,4452.06,4795.84,4462.51
4849.55,4710.19,4847.33,4845.4,4843.98,4842.78,4841.94,4841.14,4840.46,4839.97,4839.11,4838.45,4837.39,4836.42,43.43,-10.56,29.33,43.92,39.4,4449.25,4794.16,4461.54
4852.3,4710.22,4849.55,4847.33,4845.4,4843.98,4842.78,4841.94,4841.14,4840.46,4839.97,4839.11,4838.45,4837.39,43.28,-10.69,29.23,43.8,39.52,4446.16,4792.64,4460.61
4855.32,4710.24,4852.3,4849.55,4847.33,4845.4,4843.98,4842.78,4841.94,4841.14,4840.46,4839.97,4839.11,4838.45,43.12,-10.82,29.14,43.69,39.19,4443.15,4791.25,4459.68
4858.84,4710.26,4855.32,4852.3,4849.55,4847.33,4845.4,4843.98,4842.78,4841.94,4841.14,4840.46,4839.97,4839.11,42.95,-10.96,29.03,43.6,38.72,4440.2,4789.93,4458.57
4862.64,4710.28,4858.84,4855.32,4852.3,4849.55,4847.33,4845.4,4843.98,4842.78,4841.94,4841.14,4840.46,4839.97,42.77,-11.09,28.93,43.51,38.25,4437.18,4788.76,4457.84
4866.47,4710.31,4862.64,4858.84,4855.32,4852.3,4849.55,4847.33,4845.4,4843.98,4842.78,4841.94,4841.14,4840.46,42.6,-11.22,28.84,43.44,37.53,4434.16,4787.69,4457.03
4870.85,4710.33,4866.47,4862.64,4858.84,4855.32,4852.3,4849.55,4847.33,4845.4,4843.98,4842.78,4841.94,4841.14,42.43,-11.35,28.75,43.38,37.06,4431.21,4786.67,4456.43
4874.94,4710.35,4870.85,4866.47,4862.64,4858.84,4855.32,4852.3,4849.55,4847.33,4845.4,4843.98,4842.78,4841.94,42.27,-11.48,28.68,43.33,36.45,4428.11,4785.58,4456.01
4879.36,4710.37,4874.94,4870.85,4866.47,4862.64,4858.84,4855.32,4852.3,4849.55,4847.33,4845.4,4843.98,4842.78,42.12,-11.59,28.61,43.28,36.01,4425.16,4784.63,4455.78
4883.52,4710.4,4879.36,4874.94,4870.85,4866.47,4862.64,4858.84,4855.32,4852.3,4849.55,4847.33,4845.4,4843.98,41.98,-11.7,28.57,43.24,35.79,4422.12,4783.56,4455.79
4887.7,4710.42,4883.52,4879.36,4874.94,4870.85,4866.47,4862.64,4858.84,4855.32,4852.3,4849.55,4847.33,4845.4,41.86,-11.8,28.55,43.21,35.59,4419.16,4782.51,4456.09
4891.88,4710.44,4887.7,4883.52,4879.36,4874.94,4870.85,4866.47,4862.64,4858.84,4855.32,4852.3,4849.55,4847.33,41.76,-11.89,28.54,43.17,35.67,4416.23,4781.37,4456.59
4895.92,4710.47,4891.88,4887.7,4883.52,4879.36,4874.94,4870.85,4866.47,4862.64,4858.84,4855.32,4852.3,4849.55,41.67,-11.97,28.54,43.14,36.04,4413.3,4780.29,4457.48
4899.96,4710.49,4895.92,4891.88,4887.7,4883.52,4879.36,4874.94,4870.85,4866.47,4862.64,4858.84,4855.32,4852.3,41.59,-12.03,28.55,43.11,36.51,4410.55,4779.13,4458.41
4903.84,4710.51,4899.96,4895.92,4891.88,4887.7,4883.52,4879.36,4874.94,4870.85,4866.47,4862.64,4858.84,4855.32,41.54,-12.1,28.56,43.08,37.24,4407.82,4778.12,4459.72
4907.77,4710.53,4903.84,4899.96,4895.92,4891.88,4887.7,4883.52,4879.36,4874.94,4870.85,4866.47,4862.64,4858.84,41.5,-12.15,28.58,43.05,38.21,4405.13,4776.91,4461.26
4911.61,4710.56,4907.77,4903.84,4899.96,4895.92,4891.88,4887.7,4883.52,4879.36,4874.94,4870.85,4866.47,4862.64,41.48,-12.19,28.59,43.02,39.5,4402.44,4776.0,4462.87
4915.44,4710.58,4911.61,4907.77,4903.84,4899.96,4895.92,4891.88,4887.7,4883.52,4879.36,4874.94,4870.85,4866.47,41.47,-12.22,28.59,42.99,40.87,4399.9,4774.89,4464.54
4919.18,4710.6,4915.44,4911.61,4907.77,4903.84,4899.96,4895.92,4891.88,4887.7,4883.52,4879.36,4874.94,4870.85,41.47,-12.26,28.59,42.95,42.44,4397.32,4773.97,4466.56
4922.81,4710.62,4919.18,4915.44,4911.61,4907.77,4903.84,4899.96,4895.92,4891.88,4887.7,4883.52,4879.36,4874.94,41.48,-12.3,28.59,42.9,44.19,4394.85,4772.89,4468.71
4926.42,4710.65,4922.81,4919.18,4915.44,4911.61,4907.77,4903.84,4899.96,4895.92,4891.88,4887.7,4883.52,4879.36,41.49,-12.35,28.57,42.84,46.16,4392.39,4771.92,4470.68
4929.83,4710.67,4926.42,4922.81,4919.18,4915.44,4911.61,4907.77,4903.84,4899.96,4895.92,4891.88,4887.7,4883.52,41.51,-12.4,28.54,42.77,48.06,4389.86,4771.03,4473.08
4932.98,4710.69,4929.83,4926.42,4922.81,4919.18,4915.44,4911.61,4907.77,4903.84,4899.96,4895.92,4891.88,4887.7,41.53,-12.45,28.5,42.7,50.15,4387.5,4769.92,4475.42
4935.94,4710.71,4932.98,4929.83,4926.42,4922.81,4919.18,4915.44,4911.61,4907.77,4903.84,4899.96,4895.92,4891.88,41.54,-12.5,28.45,42.6,52.2,4385.08,4769.0,4477.81
4938.63,4710.74,4935.94,4932.98,4929.83,4926.42,4922.81,4919.18,4915.44,4911.61,4907.77,4903.84,4899.96,4895.92,41.55,-12.57,28.4,42.5,54.35,4382.64,4767.98,4480.41
4940.87,4710.76,4938.63,4935.94,4932.98,4929.83,4926.42,4922.81,4919.18,4915.44,4911.61,4907.77,4903.84,4899.96,41.56,-12.64,28.35,42.38,56.36,4380.37,4766.9,4483.09
4942.99,4710.78,4940.87,4938.63,4935.94,4932.98,4929.83,4926.42,4922.81,4919.18,4915.44,4911.61,4907.77,4903.84,41.56,-12.72,28.29,42.26,58.35,4378.13,4765.89,4485.81
4944.62,4710.8,4942.99,4940.87,4938.63,4935.94,4932.98,4929.83,4926.42,4922.81,4919.18,4915.44,4911.61,4907.77,41.56,-12.8,28.22,42.13,60.03,4375.95,4764.92,4488.58
4945.95,4710.83,4944.62,4942.99,4940.87,4938.63,4935.94,4932.98,4929.83,4926.42,4922.81,4919.18,4915.44,4911.61,41.56,-12.88,28.15,42.0,61.68,4373.94,4763.86,4491.25
4946.96,4710.85,4945.95,4944.62,4942.99,4940.87,4938.63,4935.94,4932.98,4929.83,4926.42,4922.81,4919.18,4915.44,41.54,-12.97,28.08,41.88,63.23,4372.08,4762.93,4494.09
4947.59,4710.87,4946.96,4945.95,4944.62,4942.99,4940.87,4938.63,4935.94,4932.98,4929.83,4926.42,4922.81,4919.18,41.53,-13.06,28.0,41.75,64.37,4370.32,4762.03,4496.68
4948.13,4710.89,4947.59,4946.96,4945.95,4944.62,4942.99,4940.87,4938.63,4935.94,4932.98,4929.83,4926.42,4922.81,41.51,-13.14,27.93,41.63,65.62,4368.9,4761.24,4499.32
4948.3,4710.92,4948.13,4947.59,4946.96,4945.95,4944.62,4942.99,4940.87,4938.63,4935.94,4932.98,4929.83,4926.42,41.49,-13.24,27.85,41.5,66.51,4367.42,4760.44,4501.57
4948.54,4710.94,4948.3,4948.13,4947.59,4946.96,4945.95,4944.62,4942.99,4940.87,4938.63,4935.94,4932.98,4929.83,41.47,-13.33,27.78,41.39,67.4,4366.26,4759.86,4503.86
4948.54,4710.96,4948.54,4948.3,4948.13,4947.59,4946.96,4945.95,4944.62,4942.99,4940.87,4938.63,4935.94,4932.98,41.45,-13.42,27.7,41.28,68.22,4365.2,4759.34,4505.91
4948.52,4710.99,4948.54,4948.54,4948.3,4948.13,4947.59,4946.96,4945.95,4944.62,4942.99,4940.87,4938.63,4935.94,41.42,-13.51,27.62,41.18,68.76,4364.12,4758.83,4507.69
4948.61,4711.01,4948.52,4948.54,4948.54,4948.3,4948.13,4947.59,4946.96,4945.95,4944.62,4942.99,4940.87,4938.63,41.39,-13.6,27.54,41.09,69.61,4363.17,4758.64,4509.23
4948.6,4711.03,4948.61,4948.52,4948.54,4948.54,4948.3,4948.13,4947.59,4946.96,4945.95,4944.62,4942.99,4940.87,41.35,-13.69,27.48,41.0,70.16,4362.07,4758.35,4510.6
4948.72,4711.05,4948.6,4948.61,4948.52,4948.54,4948.54,4948.3,4948.13,4947.59,4946.96,4945.95,4944.62,4942.99,41.32,-13.78,27.41,40.92,71.11,4360.86,4758.25,4511.57
4948.86,4711.08,4948.72,4948.6,4948.61,4948.52,4948.54,4948.54,4948.3,4948.13,4947.59,4946.96,4945.95,4944.62,41.27,-13.88,27.36,40.85,71.96,4359.66,4758.24,4512.58
4948.97,4711.1,4948.86,4948.72,4948.6,4948.61,4948.52,4948.54,4948.54,4948.3,4948.13,4947.59,4946.96,4945.95,41.22,-13.98,27.31,40.79,72.9,4358.26,4758.1,4513.18
4949.2,4711.12,4948.97,4948.86,4948.72,4948.6,4948.61,4948.52,4948.54,4948.54,4948.3,4948.13,4947.59,4946.96,41.16,-14.08,27.26,40.74,74.08,4356.91,4758.29,4513.94
4949.56,4711.14,4949.2,4948.97,4948.86,4948.72,4948.6,4948.61,4948.52,4948.54,4948.54,4948.3,4948.13,4947.59,41.09,-14.19,27.23,40.7,75.2,4355.29,4758.12,4514.24
4949.7,4711.17,4949.56,4949.2,4948.97,4948.86,4948.72,4948.6,4948.61,4948.52,4948.54,4948.54,4948.3,4948.13,41.02,-14.3,27.2,40.67,76.56,4353.8,4758.22,4514.51
4950.04,4711.19,4949.7,4949.56,4949.2,4948.97,4948.86,4948.72,4948.6,4948.61,4948.52,4948.54,4948.54,4948.3,40.96,-14.4,27.17,40.64,77.89,4351.99,4758.12,4514.93
4950.14,4711.21,4950.04,4949.7,4949.56,4949.2,4948.97,4948.86,4948.72,4948.6,4948.61,4948.52,4948.54,4948.54,40.88,-14.51,27.13,40.63,79.28,4350.44,4757.94,4515.07
4950.48,4711.23,4950.14,4950.04,4949.7,4949.56,4949.2,4948.97,4948.86,4948.72,4948.6,4948.61,4948.52,4948.54,40.81,-14.62,27.09,40.61,80.68,4348.59,4757.78,4515.08
4950.37,4711.26,4950.48,4950.14,4950.04,4949.7,4949.56,4949.2,4948.97,4948.86,4948.72,4948.6,4948.61,4948.52,40.73,-14.72,27.05,40.61,81.96,4347.02,4757.41,4515.39
4950.35,4711.28,4950.37,4950.48,4950.14,4950.04,4949.7,4949.56,4949.2,4948.97,4948.86,4948.72,4948.6,4948.61,40.66,-14.82,26.98,40.6,83.14,4345.24,4756.94,4515.55
4950.14,4711.3,4950.35,4950.37,4950.48,4950.14,4950.04,4949.7,4949.56,4949.2,4948.97,4948.86,4948.72,4948.6,40.58,-14.92,26.9,40.6,84.28,4343.65,4756.34,4515.83
4949.58,4711.32,4950.14,4950.35,4950.37,4950.48,4950.14,4950.04,4949.7,4949.56,4949.2,4948.97,4948.86,4948.72,40.5,-15.01,26.8,40.6,85.23,4342.01,4755.62,4516.14
4949.13,4711.35,4949.58,4950.14,4950.35,4950.37,4950.48,4950.14,4950.04,4949.7,4949.56,4949.2,4948.97,4948.86,40.41,-15.09,26.68,40.6,86.13,4340.42,4754.59,4516.75
4948.2,4711.37,4949.13,4949.58,4950.14,4950.35,4950.37,4950.48,4950.14,4950.04,4949.7,4949.56,4949.2,4948.97,40.32,-15.17,26.55,40.6,87.01,4338.95,4753.65,4517.45
4947.25,4711.39,4948.2,4949.13,4949.58,4950.14,4950.35,4950.37,4950.48,4950.14,4950.04,4949.7,4949.56,4949.2,40.22,-15.24,26.4,40.59,87.79,4337.32,4752.32,4518.17
4945.97,4711.42,4947.25,4948.2,4949.13,4949.58,4950.14,4950.35,4950.37,4950.48,4950.14,4950.04,4949.7,4949.56,40.11,-15.31,26.25,40.59,88.67,4335.83,4750.94,4519.56
4944.67,4711.44,4945.97,4947.25,4948.2,4949.13,4949.58,4950.14,4950.35,4950.37,4950.48,4950.14,4950.04,4949.7,39.99,-15.39,26.11,40.57,89.53,4334.49,4749.43,4520.91
4943.22,4711.46,4944.67,4945.97,4947.25,4948.2,4949.13,4949.58,4950.14,4950.35,4950.37,4950.48,4950.14,4950.04,39.87,-15.46,25.97,40.56,90.48,4333.08,4747.85,4522.67
4941.8,4711.48,4943.22,4944.67,4945.97,4947.25,4948.2,4949.13,4949.58,4950.14,4950.35,4950.37,4950.48,4950.14,39.73,-15.55,25.84,40.53,91.65,4331.94,4746.22,4524.8
4940.39,4711.51,4941.8,4943.22,4944.67,4945.97,4947.25,4948.2,4949.13,4949.58,4950.14,4950.35,4950.37,4950.48,39.59,-15.63,25.73,40.5,92.7,4330.71,4744.58,4526.84
4939.15,4711.53,4940.39,4941.8,4943.22,4944.67,4945.97,4947.25,4948.2,4949.13,4949.58,4950.14,4950.35,4950.37,39.45,-15.72,25.63,40.46,94.23,4329.79,4743.23,4529.33
4937.99,4711.55,4939.15,4940.39,4941.8,4943.22,4944.67,4945.97,4947.25,4948.2,4949.13,4949.58,4950.14,4950.35,39.3,-15.81,25.55,40.41,95.53,4329.13,4741.62,4531.7
4937.11,4711.57,4937.99,4939.15,4940.39,4941.8,4943.22,4944.67,4945.97,4947.25,4948.2,4949.13,4949.58,4950.14,39.15,-15.92,25.47,40.35,97.19,4328.6,4740.53,4534.15
4936.48,4711.6,4937.11,4937.99,4939.15,4940.39,4941.8,4943.22,4944.67,4945.97,4947.25,4948.2,4949.13,4949.58,39.0,-16.03,25.4,40.28,98.83,4328.57,4739.49,4536.53
4936.03,4711.62,4936.48,4937.11,4937.99,4939.15,4940.39,4941.8,4943.22,4944.67,4945.97,4947.25,4948.2,4949.13,38.84,-16.15,25.33,40.2,100.42,4328.69,4738.85,4538.46
4936.06,4711.64,4936.03,4936.48,4937.11,4937.99,4939.15,4940.39,4941.8,4943.22,4944.67,4945.97,4947.25,4948.2,38.68,-16.27,25.24,40.11,102.18,4329.36,4738.51,4540.43
4936.07,4711.66,4936.06,4936.03,4936.48,4937.11,4937.99,4939.15,4940.39,4941.8,4943.22,4944.67,4945.97,4947.25,38.53,-16.41,25.14,40.01,103.6,4330.25,4738.55,4541.73
4936.41,4711.69,4936.07,4936.06,4936.03,4936.48,4937.11,4937.99,4939.15,4940.39,4941.8,4943.22,4944.67,4945.97,38.37,-16.55,25.02,39.91,105.22,4331.69,4739.05,4542.66
4936.97,4711.71,4936.41,4936.07,4936.06,4936.03,4936.48,4937.11,4937.99,4939.15,4940.39,4941.8,4943.22,4944.67,38.22,-16.69,24.88,39.79,106.54,4333.24,4739.94,4543.3
4937.54,4711.73,4936.97,4936.41,4936.07,4936.06,4936.03,4936.48,4937.11,4937.99,4939.15,4940.39,4941.8,4943.22,38.06,-16.84,24.72,39.67,107.91,4335.35,4741.19,4543.08
4938.08,4711.76,4937.54,4936.97,4936.41,4936.07,4936.06,4936.03,4936.48,4937.11,4937.99,4939.15,4940.39,4941.8,37.92,-16.99,24.55,39.53,109.01,4337.62,4743.08,4542.41
4938.65,4711.78,4938.08,4937.54,4936.97,4936.41,4936.07,4936.06,4936.03,4936.48,4937.11,4937.99,4939.15,4940.39,37.78,-17.14,24.39,39.39,109.99,4340.12,4745.09,4541.56
4938.88,4711.8,4938.65,4938.08,4937.54,4936.97,4936.41,4936.07,4936.06,4936.03,4936.48,4937.11,4937.99,4939.15,37.66,-17.3,24.22,39.24,110.94,4342.56,4747.8,4539.91
4939.19,4711.82,4938.88,4938.65,4938.08,4937.54,4936.97,4936.41,4936.07,4936.06,4936.03,4936.48,4937.11,4937.99,37.54,-17.44,24.07,39.09,111.65,4345.16,4750.6,4537.9
4938.73,4711.85,4939.19,4938.88,4938.65,4938.08,4937.54,4936.97,4936.41,4936.07,4936.06,4936.03,4936.48,4937.11,37.45,-17.58,23.96,38.93,112.37,4347.54,4753.85,4535.71
4938.43,4711.87,4938.73,4939.19,4938.88,4938.65,4938.08,4937.54,4936.97,4936.41,4936.07,4936.06,4936.03,4936.48,37.36,-17.71,23.87,38.77,113.07,4349.97,4757.21,4533.23
4937.35,4711.89,4938.43,4938.73,4939.19,4938.88,4938.65,4938.08,4937.54,4936.97,4936.41,4936.07,4936.06,4936.03,37.3,-17.83,23.82,38.61,113.57,4352.0,4760.94,4530.45
4936.13,4711.91,4937.35,4938.43,4938.73,4939.19,4938.88,4938.65,4938.08,4937.54,4936.97,4936.41,4936.07,4936.06,37.24,-17.94,23.81,38.46,114.18,4353.67,4764.51,4527.73
4934.45,4711.94,4936.13,4937.35,4938.43,4938.73,4939.19,4938.88,4938.65,4938.08,4937.54,4936.97,4936.41,4936.07,37.2,-18.04,23.84,38.3,114.68,4355.2,4768.44,4524.98
4932.27,4711.96,4934.45,4936.13,4937.35,4938.43,4938.73,4939.19,4938.88,4938.65,4938.08,4937.54,4936.97,4936.41,37.16,-18.13,23.91,38.16,115.13,4356.27,4772.34,4522.29
4929.78,4711.98,4932.27,4934.45,4936.13,4937.35,4938.43,4938.73,4939.19,4938.88,4938.65,4938.08,4937.54,4936.97,37.13,-18.22,24.0,38.03,115.61,4357.07,4776.07,4519.59
4926.81,4712.0,4929.78,4932.27,4934.45,4936.13,4937.35,4938.43,4938.73,4939.19,4938.88,4938.65,4938.08,4937.54,37.1,-18.3,24.09,37.91,116.09,4357.58,4779.89,4517.3
4923.58,4712.03,4926.81,4929.78,4932.27,4934.45,4936.13,4937.35,4938.43,4938.73,4939.19,4938.88,4938.65,4938.08,37.07,-18.39,24.19,37.79,116.42,4357.65,4783.4,4515.03
4919.91,4712.05,4923.58,4926.81,4929.78,4932.27,4934.45,4936.13,4937.35,4938.43,4938.73,4939.19,4938.88,4938.65,37.03,-18.47,24.29,37.69,116.84,4357.58,4786.83,4513.16
4916.19,4712.07,4919.91,4923.58,4926.81,4929.78,4932.27,4934.45,4936.13,4937.35,4938.43,4938.73,4939.19,4938.88,36.99,-18.55,24.38,37.6,117.09,4357.32,4790.09,4511.52
4912.08,4712.09,4916.19,4919.91,4923.58,4926.81,4929.78,4932.27,4934.45,4936.13,4937.35,4938.43,4938.73,4939.19,36.94,-18.65,24.46,37.52,117.49,4356.68,4793.03,4510.07
4907.82,4712.12,4912.08,4916.19,4919.91,4923.58,4926.81,4929.78,4932.27,4934.45,4936.13,4937.35,4938.43,4938.73,36.88,-18.75,24.52,37.44,117.76,4356.05,4795.87,4509.03
4903.52,4712.14,4907.82,4912.08,4916.19,4919.91,4923.58,4926.81,4929.78,4932.27,4934.45,4936.13,4937.35,4938.43,36.81,-18.84,24.55,37.38,117.97,4355.06,4798.38,4508.1
4899.08,4712.16,4903.52,4907.82,4912.08,4916.19,4919.91,4923.58,4926.81,4929.78,4932.27,4934.45,4936.13,4937.35,36.74,-18.94,24.56,37.33,118.28,4354.19,4800.68,4507.47
4894.52,4712.19,4899.08,4903.52,4907.82,4912.08,4916.19,4919.91,4923.58,4926.81,4929.78,4932.27,4934.45,4936.13,36.67,-19.05,24.54,37.28,118.3,4353.02,4802.98,4506.88
4890.29,4712.21,4894.52,4899.08,4903.52,4907.82,4912.08,4916.19,4919.91,4923.58,4926.81,4929.78,4932.27,4934.45,36.59,-19.15,24.51,37.24,118.58,4351.86,4804.91,4506.6
4885.91,4712.23,4890.29,4894.52,4899.08,4903.52,4907.82,4912.08,4916.19,4919.91,4923.58,4926.81,4929.78,4932.27,36.52,-19.25,24.46,37.21,118.69,4350.63,4806.97,4506.42
4881.83,4712.25,4885.91,4890.29,4894.52,4899.08,4903.52,4907.82,4912.08,4916.19,4919.91,4923.58,4926.81,4929.78,36.45,-19.36,24.39,37.19,118.91,4349.43,4808.81,4506.19
4877.9,4712.28,4881.83,4885.91,4890.29,4894.52,4899.08,4903.52,4907.82,4912.08,4916.19,4919.91,4923.58,4926.81,36.37,-19.46,24.32,37.17,119.09,4348.1,4810.84,4505.95
4874.31,4712.3,4877.9,4881.83,4885.91,4890.29,4894.52,4899.08,4903.52,4907.82,4912.08,4916.19,4919.91,4923.58,36.31,-19.55,24.24,37.15,119.44,4346.81,4812.68,4505.66
4870.75,4712.32,4874.31,4877.9,4881.83,4885.91,4890.29,4894.52,4899.08,4903.52,4907.82,4912.08,4916.19,4919.91,36.24,-19.64,24.14,37.14,119.78,4345.42,4814.83,4505.12
4867.92,4712.34,4870.75,4874.31,4877.9,4881.83,4885.91,4890.29,4894.52,4899.08,4903.52,4907.82,4912.08,4916.19,36.19,-19.73,24.04,37.12,120.31,4344.1,4816.98,4504.63
4865.03,4712.37,4867.92,4870.75,4874.31,4877.9,4881.83,4885.91,4890.29,4894.52,4899.08,4903.52,4907.82,4912.08,36.14,-19.82,23.94,37.1,120.95,4342.97,4819.14,4503.56
4862.95,4712.39,4865.03,4867.92,4870.75,4874.31,4877.9,4881.83,4885.91,4890.29,4894.52,4899.08,4903.52,4907.82,36.1,-19.9,23.85,37.08,121.73,4341.84,4821.45,4502.57
4860.86,4712.41,4862.95,4865.03,4867.92,4870.75,4874.31,4877.9,4881.83,4885.91,4890.29,4894.52,4899.08,4903.52,36.06,-19.99,23.76,37.05,122.6,4340.77,4823.88,4501.19
4859.39,4712.43,4860.86,4862.95,4865.03,4867.92,4870.75,4874.31,4877.9,4881.83,4885.91,4890.29,4894.52,4899.08,36.02,-20.07,23.66,37.01,123.79,4339.95,4826.01,4499.85
